player,draft_year,position,position_group,model_group,college,round,pick,draft_capital_bucket,overall_rank_in_class,position_rank_in_class,overall_class_percentile,position_class_percentile,outcome_grade_pff_powered,position_model_score,ceiling_grade,floor_grade,starter_probability,elite_probability,bust_probability,outcome_tier,hit_miss_label,draft_value_vs_grade,confidence_score,confidence_label,outlier_type,grade_explanation,historical_position_comps,historical_overall_comps,player_card_summary,projected_value,actual_value,actual_position_percentile,predicted_position_percentile,actual_outcome_level,actual_outcome_flag,miss_flag,value_flag,outcome_card_class,is_bad_miss,is_good_miss,should_have_been_drafted,should_have_pick_bucket,draft_slot_regrade,outcome_maturity,display_grade,display_grade_label,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,career_stat_raw,career_honors_raw,career_stat_score,career_honors_score,career_impact_raw,position_success_score,global_success_score,score_mode,actual_value_to_team,current_value_to_team,prospect_similarity_score,site_display_score,site_display_score_label,good_bad_miss_type,redraft_class_rank,redraft_position_rank,should_have_been_drafted_display
Tom Morris,1982,DB,CB,DB,Michigan St.,7.0,185.0,Late Day 3 pick,56,23,24.7,37.1,31.9,30.1,31.9,42.4,0.433,0.364,0.576,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,,,"Tom Morris (1982, DB, Michigan St.) graded 31.9. Tier: Low-probability profile. Position rank in class: #23. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",8.8,2.0,22.7,50.5,Miss,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,32.0,Actual Value Score,0.0,0.0,0.0,2.0,,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.94427190999916,4.6,21.6,41.94148397020602,47.7,47.1,actual_value,47.7,33.2,44.7,32.0,Actual Value Score,good_miss,65,29,Class #65 / CB #29
Mark Kafentzis,1982,DB,CB,DB,Hawaii,8.0,199.0,Late Day 3 pick,69,33,6.8,8.6,18.6,13.7,18.6,39.1,0.363,0.279,0.609,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Mark Kafentzis (1982, DB, Hawaii) graded 18.6. Tier: Low-probability profile. Position rank in class: #33. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.2,7.0,45.0,46.8,Miss,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,42.0,Actual Value Score,0.0,0.0,1.0,7.0,,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,9.0,16.64911064067352,17.7,47.0,81.68575146787731,56.6,55.4,actual_value,56.6,29.0,42.7,42.0,Actual Value Score,good_miss,47,22,Class #47 / CB #22
Bill Jackson,1982,DB,CB,DB,North Carolina,8.0,211.0,Late Day 3 pick,41,17,45.2,54.3,45.1,47.9,45.2,43.1,0.455,0.369,0.569,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,negative_outlier_missed_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,,,"Bill Jackson (1982, DB, North Carolina) graded 45.1. Tier: Depth / replacement-level profile. Position rank in class: #17. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",8.9,1.0,14.8,53.1,Depth / Replacement,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,32.0,Actual Value Score,0.0,0.0,0.0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,4.6,10.8,26.908121055678468,43.7,43.3,actual_value,43.7,41.1,46.7,32.0,Actual Value Score,good_miss,55,25,Class #55 / CB #25
Tate Randle,1982,DB,CB,DB,Texas Tech,8.0,220.0,Late Day 3 pick,63,29,15.1,20.0,24.7,21.9,24.7,39.7,0.379,0.28,0.603,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Tate Randle (1982, DB, Texas Tech) graded 24.7. Tier: Low-probability profile. Position rank in class: #29. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.4,13.0,59.5,47.8,Miss,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,52.0,Actual Value Score,0.0,0.0,0.0,13.0,,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,23.811761799581316,16.61324772583615,41.8,46.8,102.99428151637588,60.7,59.4,actual_value,60.7,35.9,43.7,52.0,Actual Value Score,good_miss,35,14,Class #35 / CB #14
Ken Coffey,1982,DB,CB,DB,Texas St.,9.0,226.0,Late Day 3 pick,60,26,18.5,27.1,25.2,21.9,25.2,40.2,0.425,0.293,0.598,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; private PFF-derived signals included; meaningful downside risk,,,"Ken Coffey (1982, DB, Texas St.) graded 25.2. Tier: Low-probability profile. Position rank in class: #26. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; private PFF-derived signals included; meaningful downside risk.",7.9,11.0,55.5,47.7,Miss,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,52.0,Actual Value Score,0.0,0.0,2.0,11.0,,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,1.0,25.811761799581316,18.463102724358077,45.7,52.7,100.9832744481785,60.4,59.0,actual_value,60.4,35.1,37.8,52.0,Actual Value Score,good_miss,37,15,Class #37 / CB #15
Danny Wagoner,1982,DB,CB,DB,Kansas,9.0,231.0,Late Day 3 pick,58,25,21.9,31.4,27.4,24.7,27.4,40.0,0.424,0.295,0.6,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Danny Wagoner (1982, DB, Kansas) graded 27.4. Tier: Low-probability profile. Position rank in class: #25. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.9,2.0,22.7,49.4,Miss,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,32.0,Actual Value Score,0.0,0.0,0.0,2.0,,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.661903789690601,4.6,31.2,45.338523819820324,48.5,47.8,actual_value,48.5,29.4,38.1,32.0,Actual Value Score,good_miss,66,30,Class #66 / CB #30
Bryan Howard,1982,DB,CB,DB,Tennessee St.,9.0,233.0,Late Day 3 pick,71,35,4.1,2.9,16.4,11.0,16.4,38.5,0.369,0.256,0.615,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Bryan Howard (1982, DB, Tennessee St.) graded 16.4. Tier: Low-probability profile. Position rank in class: #35. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",6.9,0.0,5.1,45.5,Miss,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.8284271247461903,4.6,2.7,3.5355339059327378,35.0,35.0,actual_value,35.0,22.8,36.5,32.0,Actual Value Score,good_miss,73,35,Class #73 / CB #35
Miles McPherson,1982,DB,CB,DB,New Haven,10.0,256.0,Late Day 3 pick,62,28,16.4,22.9,24.9,21.9,24.9,39.7,0.412,0.275,0.603,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Miles McPherson (1982, DB, New Haven) graded 24.9. Tier: Low-probability profile. Position rank in class: #28. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.3,5.0,38.2,47.6,Miss,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,42.0,Actual Value Score,0.0,0.0,0.0,5.0,,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,14.727922061357857,11.832159566199232,29.1,31.7,70.11423731760982,54.2,53.1,actual_value,54.2,31.7,37.7,42.0,Actual Value Score,good_miss,46,21,Class #46 / CB #21
Dana McLemore,1982,DB,CB,DB,Hawaii,10.0,269.0,Late Day 3 pick,64,30,13.7,17.1,23.9,20.5,23.9,39.5,0.412,0.271,0.605,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Dana McLemore (1982, DB, Hawaii) graded 23.9. Tier: Low-probability profile. Position rank in class: #30. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.3,7.0,45.0,47.5,Miss,Massive steal,neutral,good_miss,card-good-miss,False,False,Round 1 caliber,32,Massive steal,mature,57.1,Actual Value Score,0.0,0.0,0.0,7.0,,7.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,20.12461179749811,16.97056274847714,37.7,47.9,86.48118073175617,57.5,56.3,actual_value,57.5,31.1,37.6,57.1,Actual Value Score,good_miss,29,10,Class #29 / CB #10
Andre Young,1982,DB,CB,DB,Louisiana Tech,10.0,273.0,Late Day 3 pick,70,34,5.5,5.7,17.9,12.3,17.9,38.3,0.417,0.267,0.617,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Andre Young (1982, DB, Louisiana Tech) graded 17.9. Tier: Low-probability profile. Position rank in class: #34. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.2,9.0,51.0,45.6,Miss,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,52.0,Actual Value Score,0.0,0.0,1.0,9.0,,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,24.873834809794793,16.0,44.0,45.3,92.67822478726146,58.8,57.5,actual_value,58.8,27.5,36.7,52.0,Actual Value Score,good_miss,38,16,Class #38 / CB #16
Darryl Hemphill,1982,DB,CB,DB,West Texas A&M,10.0,275.0,Late Day 3 pick,68,32,8.2,11.4,18.9,13.7,18.9,38.1,0.414,0.257,0.619,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Darryl Hemphill (1982, DB, West Texas A&M) graded 18.9. Tier: Low-probability profile. Position rank in class: #32. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.1,0.0,5.1,46.6,Miss,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.4641016151377544,4.6,4.5,4.330127018922193,35.0,35.0,actual_value,35.0,24.3,36.8,32.0,Actual Value Score,good_miss,72,34,Class #72 / CB #34
Tim Washington,1982,DB,CB,DB,Fresno St.,12.0,334.0,Late Day 3 pick,67,31,9.6,14.3,19.1,13.7,19.1,39.5,0.412,0.271,0.605,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk,,,"Tim Washington (1982, DB, Fresno St.) graded 19.1. Tier: Low-probability profile. Position rank in class: #31. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",7.3,0.0,5.1,46.8,Miss,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.8284271247461903,4.6,2.7,3.5355339059327378,35.0,35.0,actual_value,35.0,24.5,36.9,32.0,Actual Value Score,good_miss,71,33,Class #71 / CB #33
Terry Kinard,1983,DB,CB,DB,Clemson,1.0,10.0,Top-15 pick,3,2,98.5,97.4,85.3,91.7,86.8,80.8,0.734,0.72,0.192,Starter-caliber profile,Starter-level hit,Solid premium pick,85.0,High confidence,near_expected,premium draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile,"Rod Hill (1982, DB, score 75.8) | Bobby Watkins (1982, DB, score 71.2) | Vernon Dean (1982, DB, score 67.4) | Benny Perrin (1982, DB, score 65.1) | Vann McElroy (1982, DB, score 63.9)","Jimmy Williams (1982, LB, score 84.5) | Bob Crable (1982, LB, score 84.5) | Chip Banks (1982, LB, score 80.5) | Johnie Cooks (1982, LB, score 76.1) | Rod Hill (1982, DB, score 75.8)","Terry Kinard (1983, DB, Clemson) graded 85.3. Tier: Starter-caliber profile. Position rank in class: #2. Draft capital: Top-15 pick. Draft value read: Solid premium pick. Model confidence: High confidence. Why: premium draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile.",21.1,49.0,92.6,73.9,Starter Hit,Drafted about right,neutral,neutral,card-neutral,False,False,Round 1 caliber,32,Drafted about right,mature,73.1,Actual Value Score,0.0,1.0,8.0,49.0,,42.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,3.0,53.57398088060795,41.31370849898476,83.3,90.9,178.0154595215587,73.8,71.7,actual_value,73.8,85.4,89.3,73.1,Actual Value Score,neutral,27,9,Class #27 / CB #9
Tim Lewis,1983,DB,CB,DB,Pittsburgh,1.0,11.0,Top-15 pick,9,5,95.3,89.7,82.8,88.9,84.2,77.4,0.725,0.703,0.226,Starter-caliber profile,Starter-level hit,Solid premium pick,85.0,High confidence,near_expected,premium draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile,"Rod Hill (1982, DB, score 75.8) | Bobby Watkins (1982, DB, score 71.2) | Vernon Dean (1982, DB, score 67.4) | Benny Perrin (1982, DB, score 65.1) | Vann McElroy (1982, DB, score 63.9)","Jimmy Williams (1982, LB, score 84.5) | Chip Banks (1982, LB, score 80.5) | Bob Crable (1982, LB, score 84.5) | Johnie Cooks (1982, LB, score 76.1) | Rod Hill (1982, DB, score 75.8)","Tim Lewis (1983, DB, Pittsburgh) graded 82.8. Tier: Starter-caliber profile. Position rank in class: #5. Draft capital: Top-15 pick. Draft value read: Solid premium pick. Model confidence: High confidence. Why: premium draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile.",20.1,21.0,71.4,73.0,Starter Hit,Drafted too early,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted too early,mature,63.9,Actual Value Score,0.0,0.0,2.0,21.0,,21.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,36.0,19.93971110657808,60.8,56.0,123.3667207960689,64.5,62.9,actual_value,64.5,80.7,88.9,63.9,Actual Value Score,neutral,72,22,Class #72 / CB #22
Leonard Smith,1983,DB,CB,DB,McNeese St.,1.0,17.0,Round 1 pick,6,3,96.8,94.9,83.2,88.9,84.1,82.1,0.736,0.697,0.179,Starter-caliber profile,Starter-level hit,Strong value,85.0,High confidence,near_expected,top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile,"Rod Hill (1982, DB, score 75.8) | Bobby Watkins (1982, DB, score 71.2) | Vernon Dean (1982, DB, score 67.4) | Benny Perrin (1982, DB, score 65.1) | Vann McElroy (1982, DB, score 63.9)","Jimmy Williams (1982, LB, score 84.5) | Bob Crable (1982, LB, score 84.5) | Chip Banks (1982, LB, score 80.5) | Rod Hill (1982, DB, score 75.8) | Johnie Cooks (1982, LB, score 76.1)","Leonard Smith (1983, DB, McNeese St.) graded 83.2. Tier: Starter-caliber profile. Position rank in class: #3. Draft capital: Round 1 pick. Draft value read: Strong value. Model confidence: High confidence. Why: top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile.",20.6,42.0,89.5,73.6,Starter Hit,Drafted about right,neutral,neutral,card-neutral,False,False,Round 2 caliber,64,Drafted about right,mature,70.4,Actual Value Score,0.0,0.0,8.0,42.0,,23.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,14.0,41.15823125451335,34.80838874792622,68.2,86.8,161.81525655103408,71.1,69.2,actual_value,71.1,83.3,83.9,70.4,Actual Value Score,neutral,36,11,Class #36 / CB #11
Joey Browner,1983,DB,CB,DB,USC,1.0,19.0,Round 1 pick,8,4,95.9,92.3,83.1,88.9,84.9,78.8,0.729,0.731,0.212,Starter-caliber profile,Starter-level hit,Strong value,85.0,High confidence,near_expected,top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile,"Rod Hill (1982, DB, score 75.8) | Bobby Watkins (1982, DB, score 71.2) | Vernon Dean (1982, DB, score 67.4) | Benny Perrin (1982, DB, score 65.1) | Vann McElroy (1982, DB, score 63.9)","Bob Crable (1982, LB, score 84.5) | Jimmy Williams (1982, LB, score 84.5) | Chip Banks (1982, LB, score 80.5) | Rod Hill (1982, DB, score 75.8) | Johnie Cooks (1982, LB, score 76.1)","Joey Browner (1983, DB, USC) graded 83.1. Tier: Starter-caliber profile. Position rank in class: #4. Draft capital: Round 1 pick. Draft value read: Strong value. Model confidence: High confidence. Why: top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile.",20.8,74.0,98.3,73.5,Starter Hit,Drafted about right,neutral,neutral,card-neutral,False,False,Round 1 caliber,32,Drafted about right,mature,91.9,Actual Value Score,3.0,6.0,7.0,74.0,,74.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37.0,9.5,60.90927677565295,136.66619440184297,89.0,99.0,307.21778139726666,93.0,89.8,actual_value,93.0,84.0,83.9,91.9,Actual Value Score,neutral,5,2,Class #5 / CB #2
Gill Byrd,1983,DB,CB,DB,San Jose St.,1.0,22.0,Round 1 pick,2,1,99.4,100.0,88.5,94.4,88.8,84.2,0.79,0.722,0.158,High-end starter / premium prospect profile,High-end hit,Major value,85.0,High confidence,near_expected,top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile,"Rod Hill (1982, DB, score 75.8) | Bobby Watkins (1982, DB, score 71.2) | Vernon Dean (1982, DB, score 67.4) | Benny Perrin (1982, DB, score 65.1) | Vann McElroy (1982, DB, score 63.9)","Bob Crable (1982, LB, score 84.5) | Jimmy Williams (1982, LB, score 84.5) | Chip Banks (1982, LB, score 80.5) | Rod Hill (1982, DB, score 75.8) | Johnie Cooks (1982, LB, score 76.1)","Gill Byrd (1983, DB, San Jose St.) graded 88.5. Tier: High-end starter / premium prospect profile. Position rank in class: #1. Draft capital: Round 1 pick. Draft value read: Major value. Model confidence: High confidence. Why: top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile.",24.4,58.0,95.5,77.7,High-End Hit,Drafted about right,neutral,neutral,card-neutral,False,False,Round 1 caliber,32,Drafted about right,mature,76.2,Actual Value Score,0.0,2.0,10.0,58.0,,58.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,,58.32666628567074,53.062221872140924,87.2,94.0,198.3320201394369,77.0,74.7,actual_value,77.0,88.9,84.7,76.2,Actual Value Score,neutral,20,7,Class #20 / CB #7
Darrell Green,1983,DB,CB,DB,Texas A&M-Kingsville,1.0,28.0,Round 1 pick,19,8,89.4,82.1,77.2,81.5,77.8,80.2,0.711,0.666,0.198,Starter-caliber profile,Starter-level hit,Strong value,85.0,High confidence,near_expected,top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included,"Rod Hill (1982, DB, score 75.8) | Bobby Watkins (1982, DB, score 71.2) | Vernon Dean (1982, DB, score 67.4) | Benny Perrin (1982, DB, score 65.1) | Vann McElroy (1982, DB, score 63.9)","Rod Hill (1982, DB, score 75.8) | Johnie Cooks (1982, LB, score 76.1) | Chip Banks (1982, LB, score 80.5) | Andre Tippett (1982, LB, score 76.7) | Bob Crable (1982, LB, score 84.5)","Darrell Green (1983, DB, Texas A&M-Kingsville) graded 77.2. Tier: Starter-caliber profile. Position rank in class: #8. Draft capital: Round 1 pick. Draft value read: Strong value. Model confidence: High confidence. Why: top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included.",19.0,103.0,99.6,71.0,Starter Hit,Major value,neutral,good_miss,card-good-miss,False,False,Top-15 caliber,15,Major value,mature,91.3,Actual Value Score,1.0,7.0,15.0,103.0,,103.0,295.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,,54.0,1.0,68.1362230551458,123.843061459465,94.2,98.9,302.757958396487,92.4,89.3,actual_value,92.4,84.0,83.0,91.3,Actual Value Score,good_miss,4,1,Class #4 / CB #1
